time,gFx,gFy,gFz,TgF,wypadkowa
28.5900,0.0428,-0.7504,-0.0337,0.752,0.54952569
28.5970,0.089,-0.7758,-0.0049,0.781,0.47844889
28.5990,0.1349,-0.81,0.031,0.822,0.41486481
28.6060,0.1777,-0.851,0.0657,0.872,0.36917776
28.6110,0.2158,-0.8992,0.0996,0.93,0.34082244
28.6140,0.2512,-0.9541,0.1314,0.995,0.32661225
28.6200,0.2844,-10.150,0.1575,1.66,103013529.6
28.6240,0.3167,-10.802,0.182,1.140,116672430.3
28.6300,0.3443,-11.408,0.2047,1.209,130129938.3
28.6350,0.368,-11.967,0.2267,1.272,143194855.8
28.6390,0.3853,-12.454,0.2496,1.327,155086302.3
28.6540,0.3932,-12.879,0.276,1.375,165851404.2
28.6560,0.3912,-13.240,0.3073,1.414,175279104.2
28.6560,0.3805,-13.555,0.3398,1.448,183718498.2
28.7010,0.3663,-13.839,0.373,1.479,191497459.2
28.7020,0.3504,-14.098,0.4031,1.508,198732358.9
28.7030,0.3301,-14.327,0.4246,1.530,205241304.4
28.7030,0.3035,-14.545,0.4378,1.549,211535461.1
28.7040,0.2708,-14.765,0.4407,1.564,217984214.9
28.7040,0.2344,-15.009,0.4353,1.580,225249978.4
28.7050,0.2028,-15.241,0.4216,1.594,232269048.4
28.7050,0.1838,-15.385,0.4062,1.602,236680071
28.7060,0.1755,-15.373,0.3882,1.595,236311797.8
28.7060,0.1745,-15.241,0.3667,1.577,232271584.4
28.7110,0.1765,-14.999,0.3398,1.548,224954513.3
28.7150,0.1787,-14.684,0.3073,1.511,215605583.4
28.7200,0.1801,-14.303,0.2726,1.467,204562859.3
28.7250,0.1816,-13.892,0.2343,1.421,192976108.8
28.7290,0.1816,-13.489,0.192,1.375,181943042.2
28.7350,0.1767,-13.111,0.14,1.330,171890016.6
28.7390,0.1682,-12.756,0.0823,1.289,162709145.3
28.7520,0.1579,-12.402,0.0202,1.250,153805186.4
28.7540,0.1489,-12.058,-0.0381,1.216,145392692
28.7560,0.1381,-11.694,-0.0863,1.181,136748424.5
28.8000,0.1269,-11.313,-0.1241,1.145,127983905.6
28.8010,0.1103,-10.939,-0.1481,1.109,119662548
28.8020,0.0846,-10.575,-0.153,1.72,111832071.7
28.8020,0.0558,-10.211,-0.1454,1.33,104266350.8
28.8030,0.0204,-0.9883,-0.132,0.997,1.20978001
28.8030,-0.0202,-0.9612,-0.1185,0.969,1.20978001
28.8040,-0.0615,-0.9392,-0.1053,0.947,1.223236
28.8040,-0.1023,-0.9226,-0.0917,0.933,1.24679556
28.8050,-0.1375,-0.9104,-0.0765,0.924,1.26427536
28.8050,-0.1641,-0.8987,-0.057,0.915,1.25395204
28.8110,-0.1802,-0.8835,-0.0418,0.903,1.22213025
28.8150,-0.1917,-0.8686,-0.0386,0.89,1.20758121
28.8200,-0.2073,-0.8579,-0.0521,0.884,1.24835929
28.8250,-0.2262,-0.8525,-0.078,0.885,1.33795489
28.8300,-0.2464,-0.8476,-0.1129,0.89,1.45660761
28.8350,-0.263,-0.8452,-0.1522,0.898,1.58860816
28.8400,-0.2733,-0.8464,-0.1791,0.907,1.68688144
28.8450,-0.2743,-0.8471,-0.184,0.909,1.70406916
28.8500,-0.2648,-0.8457,-0.1623,0.901,1.62001984
28.8550,-0.2457,-0.843,-0.1188,0.886,1.45805625
28.8620,-0.2186,-0.8415,-0.0604,0.872,1.25552025
28.8660,-0.1849,-0.8435,0.0073,0.864,1.04264521
28.8700,-0.1431,-0.851,0.0757,0.866,0.84345856
28.8750,-0.0969,-0.8625,0.1436,0.88,0.66552964
28.8880,-0.0476,-0.8789,0.2084,0.905,0.51566761
28.8890,0.0037,-0.8975,0.267,0.936,0.39287824
28.8900,0.0616,-0.9202,0.3156,0.975,0.294849
28.9310,0.1203,-0.9458,0.3535,1.17,0.222784
28.9320,0.1796,-0.9732,0.3747,1.58,0.17547721
28.9330,0.238,-0.9976,0.3833,1.95,0.14160169
28.9330,0.2957,-10.191,0.3806,1.127,103842697.1
28.9340,0.3511,-10.406,0.3657,1.158,108269918.5
28.9340,0.3983,-10.570,0.3366,1.179,111709364.8
28.9340,0.4357,-10.643,0.2941,1.187,113257915
28.9350,0.4584,-10.629,0.244,1.183,112960709.9
28.9350,0.4694,-10.499,0.1935,1.166,110215081.9
28.9400,0.4731,-10.301,0.148,1.143,106097805.5
28.9450,0.4696,-10.050,0.1077,1.114,100990896.6
28.9500,0.4589,-0.9754,0.0718,1.8,0.19775809
28.9550,0.4479,-0.9414,0.0391,1.43,0.20647936
28.9620,0.4415,-0.9075,0.0073,1.9,0.21040569
28.9650,0.4357,-0.8742,-0.0215,0.977,0.2116
28.9700,0.4381,-0.8449,-0.0531,0.953,0.21150801
28.9750,0.441,-0.822,-0.0887,0.937,0.22061809
28.9810,0.442,-0.8066,-0.1315,0.929,0.24611521
28.9860,0.4432,-0.799,-0.1825,0.932,0.28976689
28.9900,0.4425,-0.7997,-0.2407,0.945,0.35748441
29.0100,0.4347,-0.8095,-0.3096,0.97,0.46840336
29.0120,0.4188,-0.8244,-0.3794,1,0.616225
29.0120,0.3902,-0.8449,-0.4474,1.33,0.81378441
29.0140,0.3585,-0.8625,-0.5099,1.64,1.02799321
29.0150,0.323,-0.8762,-0.5656,1.92,1.25171344
29.0600,0.2898,-0.8838,-0.6086,1.112,1.44624676
29.0610,0.2595,-0.8857,-0.6279,1.116,1.57276681
29.0610,0.2331,-0.8818,-0.6216,1.104,1.61366209
29.0620,0.2097,-0.875,-0.5944,1.78,1.58684409
29.0620,0.1897,-0.8647,-0.5492,1.42,1.49866564
29.0620,0.1762,-0.853,-0.4926,1.1,1.36749636
29.0620,0.1696,-0.841,-0.4293,0.959,1.21154049
29.0620,0.1611,-0.831,-0.3682,0.923,1.07765161
29.0630,0.1562,-0.8225,-0.3105,0.893,0.95413824
29.0650,0.1535,-0.8137,-0.2588,0.868,0.844561
29.0700,0.1562,-0.8014,-0.2155,0.844,0.74080449
29.0750,0.1581,-0.79,-0.1801,0.826,0.659344
29.0810,0.1667,-0.7785,-0.1544,0.811,0.58706244
29.0850,0.176,-0.7692,-0.139,0.801,0.53611684
29.0900,0.1843,-0.7619,-0.1339,0.795,0.50623225
29.0970,0.1877,-0.7584,-0.1417,0.794,0.50751376
29.1000,0.1943,-0.7575,-0.1593,0.798,0.52200625
29.1060,0.1963,-0.7606,-0.186,0.807,0.56295009
29.1340,0.1945,-0.7704,-0.217,0.824,0.62869041
29.1350,0.1945,-0.7831,-0.2502,0.845,0.70358544
29.1350,0.197,-0.7978,-0.2844,0.87,0.78357904
29.1360,0.196,-0.8149,-0.3198,0.897,0.88115769
29.1360,0.198,-0.8313,-0.3565,0.926,0.97970404
29.1360,0.2024,-0.8466,-0.3953,0.956,1.08056025
29.1410,0.208,-0.8593,-0.4388,0.987,1.18831801
29.1460,0.2124,-0.8696,-0.4911,1.21,1.31859289
29.1500,0.2175,-0.8745,-0.5463,1.54,1.44793089
29.1550,0.2246,-0.8745,-0.5988,1.83,1.55925169
29.1610,0.2356,-0.8679,-0.6518,1.111,1.64891281
29.1660,0.2502,-0.8611,-0.7041,1.140,1.729225
29.1700,0.2705,-0.853,-0.7479,1.166,1.76996416
29.1750,0.2976,-0.8488,-0.7777,1.189,1.76597521
29.1810,0.3257,-0.8503,-0.7887,1.205,1.72475689
29.1850,0.3504,-0.8562,-0.7789,1.209,1.65045409
29.1910,0.3658,-0.8706,-0.753,1.208,1.58206084
29.1980,0.3709,-0.8894,-0.7083,1.196,1.50503824
29.2000,0.3656,-0.9124,-0.647,1.177,1.42515844
29.2060,0.3509,-0.9375,-0.5759,1.155,1.35140625
29.2100,0.325,-0.9644,-0.5036,1.135,1.306449
29.2160,0.2869,-0.9986,-0.4342,1.126,1.31308681
29.2210,0.2375,-10.384,-0.3719,1.128,107830247.2
29.2250,0.1833,-10.822,-0.3233,1.144,117118714.2
29.2390,0.1283,-11.276,-0.2886,1.171,127151791.1
29.2400,0.077,-11.725,-0.2649,1.205,137480031.3
29.2410,0.0299,-12.129,-0.2507,1.239,147117997.2
29.2820,-0.0087,-12.471,-0.2458,1.271,155532188.8
29.2830,-0.0332,-12.695,-0.259,1.296,161170444
29.2840,-0.0468,-12.742,-0.2969,1.309,162367323
29.2850,-0.0459,-12.573,-0.3592,1.308,158090515.8
29.2850,-0.028,-12.158,-0.4417,1.294,147828385.4
29.2860,-0.0146,-11.584,-0.5251,1.272,134201560.1
29.2860,-0.0121,-10.953,-0.5854,1.242,119981298.2
29.2870,-0.0253,-10.340,-0.613,1.202,106928800.5
29.2880,-0.0549,-0.9832,-0.5983,1.152,2.67780496
29.2910,-0.0937,-0.9456,-0.5436,1.95,2.50557241
29.2970,-0.1341,-0.9192,-0.4527,1.33,2.268036
29.3010,-0.181,-0.8994,-0.3396,0.978,2.0164
29.3060,-0.2191,-0.8811,-0.227,0.936,1.76145984
29.3120,-0.2386,-0.8637,-0.131,0.906,1.52102889
29.3160,-0.2262,-0.8435,-0.0614,0.875,1.27938721
29.3210,-0.1905,-0.8264,-0.0208,0.848,1.07682129
29.3260,-0.1521,-0.8198,-0.0149,0.834,0.97377424
29.3310,-0.1272,-0.8286,-0.0399,0.839,0.99141849
29.3360,-0.1206,-0.8523,-0.0873,0.865,1.12402404
29.3410,-0.1316,-0.8857,-0.1442,0.907,1.34908225
29.3460,-0.1468,-0.9241,-0.1904,0.955,1.59087769
29.3510,-0.1538,-0.962,-0.2106,0.997,1.75933696
29.3560,-0.1468,-0.9996,-0.1916,1.28,1.790244
29.3630,-0.1257,-10.360,-0.1366,1.52,107335034.9
29.3660,-0.0869,-10.687,-0.0562,1.74,114215027.6
29.3720,-0.0376,-10.956,0.0376,1.97,120033936
29.3760,0.013,-11.161,0.1302,1.124,124564724.5
29.3910,0.066,-11.264,0.2103,1.148,126871471.6
29.3920,0.1178,-11.259,0.2663,1.163,126756432
29.3920,0.1611,-11.166,0.297,1.167,124669325.9
29.4420,0.1879,-10.966,0.3007,1.152,120242440.3
29.4440,0.2119,-10.653,0.2858,1.123,113475805.3
29.4450,0.2349,-10.250,0.2587,1.83,105052381.4
29.4450,0.2583,-0.9805,0.224,1.38,0.24820324
29.4460,0.2837,-0.937,0.1832,0.996,0.22099401
29.4460,0.3189,-0.8962,0.1419,0.962,0.18957316
29.4480,0.366,-0.8633,0.0992,0.943,0.15848361
29.4490,0.4222,-0.8418,0.0549,0.943,0.13300609
29.4500,0.4757,-0.8405,0.0105,0.966,0.12552849
29.4510,0.5239,-0.8603,-0.0242,1.8,0.13003236
29.4510,0.5608,-0.9001,-0.0425,1.61,0.14577124
29.4520,0.5884,-0.9532,-0.0518,1.121,0.17355556
29.4560,0.6023,-10.101,-0.0618,1.178,102019282.1
29.4610,0.5974,-10.687,-0.0851,1.227,114201019.4
29.4660,0.5818,-11.200,-0.1178,1.268,125429606.6
29.4710,0.5688,-11.540,-0.1515,1.295,133161968.9
29.4770,0.56,-11.682,-0.1828,1.308,136460311.2
29.4830,0.5498,-11.660,-0.2106,1.306,135947690
29.4870,0.5363,-11.491,-0.2319,1.289,132036085.4
29.4910,0.5209,-11.203,-0.2431,1.259,125500984.7
29.5060,0.5058,-10.782,-0.2409,1.215,116245811.8
29.5070,0.4894,-10.296,-0.2224,1.162,106002118
29.5080,0.4638,-0.983,-0.1918,1.104,0.505521
29.5430,0.431,-0.9473,-0.1547,1.52,0.450241
29.5450,0.3831,-0.9285,-0.1183,1.11,0.44049769
29.5460,0.3206,-0.9216,-0.0816,0.979,0.46594276
29.5470,0.2568,-0.9199,-0.046,0.956,0.50282281
29.5470,0.1984,-0.9204,-0.0135,0.942,0.54096025
29.5480,0.1467,-0.9219,0.0144,0.934,0.57881664
29.5480,0.1002,-0.9234,0.0393,0.93,0.61449921
29.5490,0.0611,-0.9241,0.0606,0.928,0.64384576
29.5520,0.0265,-0.928,0.0774,0.932,0.67914081
29.5560,-0.0033,-0.9365,0.0869,0.941,0.72743841
29.5610,-0.0292,-0.9497,0.0889,0.954,0.7921
29.5670,-0.051,-0.961,0.0889,0.966,0.85211361
29.5710,-0.0718,-0.9698,0.0879,0.976,0.90954369
29.5770,-0.0908,-0.9771,0.0825,0.985,0.97101316
29.5820,-0.1084,-0.9813,0.062,0.989,1.05616729
29.5870,-0.1199,-0.9839,0.0295,0.992,1.15412049
29.5920,-0.1235,-0.9874,-0.0179,0.995,1.27418944
29.5960,-0.1228,-0.9903,-0.077,1.1,1.41633801
29.6010,-0.116,-0.9959,-0.1288,1.11,1.53933649
29.6060,-0.0984,-10.030,-0.1654,1.21,100606191.9
29.6110,-0.0698,-10.140,-0.1786,1.32,102824637.6
29.6160,-0.0376,-10.265,-0.1657,1.4,105374398.8
29.6220,-0.0033,-10.370,-0.1293,1.45,107539650.1
29.6260,0.0313,-10.440,-0.0804,1.48,108994625.2
29.6400,0.0651,-10.489,-0.0318,1.51,110018422.4
29.6430,0.0968,-10.519,0.0051,1.56,110647217.2
29.6430,0.1256,-10.533,0.0254,1.61,110940908.1
29.6830,0.1471,-10.572,0.0344,1.68,111763346.4
29.6840,0.1674,-10.555,0.0354,1.69,111403743.9
29.6850,0.1857,-10.516,0.0327,1.68,110581662.7
29.6850,0.2021,-10.428,0.031,1.63,108738322.5
29.6860,0.2153,-10.311,0.03,1.54,106311662.5
29.6860,0.2256,-10.189,0.0322,1.44,103810467.6
29.6870,0.2344,-10.062,0.0369,1.34,101238384.4
29.6870,0.2424,-0.991,0.0422,1.21,0.49900096
29.6880,0.2507,-0.9756,0.0491,1.9,0.45670564
29.6920,0.2564,-0.96,0.0566,0.995,0.418609
29.6970,0.2598,-0.9451,0.0669,0.982,0.38241856
29.7020,0.262,-0.9324,0.0823,0.972,0.34586161
29.7060,0.2607,-0.9212,0.1014,0.963,0.31259281
29.7130,0.2564,-0.9141,0.1255,0.958,0.28323684
29.7160,0.251,-0.9121,0.1485,0.958,0.26275876
29.7220,0.2473,-0.9133,0.1715,0.962,0.24453025
29.7260,0.2473,-0.9175,0.191,0.969,0.22963264
29.7320,0.2483,-0.9231,0.2088,0.978,0.217156
29.7370,0.2564,-0.9278,0.2208,0.988,0.20304036
29.7420,0.2654,-0.9314,0.2294,0.995,0.19061956
29.7690,0.2771,-0.9363,0.2357,1.5,0.17935225
29.7710,0.2871,-0.9414,0.2391,1.13,0.17239104
29.7710,0.292,-0.9519,0.2367,1.23,0.17909824
29.7720,0.294,-0.9639,0.2311,1.34,0.19254544
29.7740,0.291,-0.9783,0.2294,1.46,0.20967241
29.7750,0.284,-0.9918,0.224,1.56,0.23406244
29.7760,0.2735,-10.020,0.2145,1.61,100390620.7
29.8030,0.2612,-10.098,0.2032,1.63,101960225.2
29.8040,0.2451,-10.150,0.19,1.61,103013667.7
29.8040,0.2275,-10.181,0.1778,1.58,103644508.4
29.8040,0.2116,-10.167,0.1654,1.52,103360223.2
29.8050,0.1963,-10.094,0.1522,1.39,101881800.6
29.8070,0.1823,-10.010,0.1312,1.26,100193823.8
29.8130,0.1738,-0.991,0.0943,1.11,0.52258441
29.8170,0.1716,-0.9805,0.0488,0.997,0.57775201
29.8220,0.1791,-0.9705,0.0036,0.987,0.62062884
29.8260,0.1933,-0.9668,-0.0433,0.987,0.66716224
29.8320,0.2109,-0.9678,-0.0902,0.995,0.71757841
29.8370,0.2336,-0.973,-0.1354,1.1,0.76527504
29.8410,0.2581,-0.9817,-0.1796,1.31,0.81577024
29.8460,0.2862,-0.9896,-0.236,1.57,0.88247236
29.8520,0.3169,-0.9913,-0.2937,1.81,0.93721761
29.8570,0.3475,-0.9927,-0.346,1.107,0.98247744
29.8610,0.3753,-0.9981,-0.3897,1.135,1.02515625
29.8670,0.3941,-10.042,-0.4112,1.155,100842107.4
29.8760,0.402,-10.069,-0.4012,1.156,101384744.9
29.8770,0.4005,-10.069,-0.3606,1.142,101383957.5
29.8990,0.3919,-10.040,-0.2976,1.118,100799706.5
29.9000,0.3775,-10.018,-0.2265,1.94,100357298.6
29.9010,0.3612,-10.032,-0.1569,1.78,100636925
29.9010,0.3426,-10.125,-0.0985,1.73,102510682
29.9020,0.326,-10.269,-0.0538,1.79,105446770.6
29.9080,0.3113,-10.453,-0.0235,1.91,109259192.3
29.9120,0.3003,-10.655,-0.0049,1.107,113522730.1
29.9180,0.291,-10.841,0.0046,1.123,117520871.9
29.9220,0.2854,-10.988,0.0061,1.135,120729738.1
29.9270,0.2837,-11.088,0.0022,1.145,122937404
29.9320,0.2881,-11.124,-0.0042,1.149,123737059.9
29.9370,0.2967,-11.115,-0.0101,1.150,123536854
29.9420,0.3111,-11.066,-0.0188,1.150,122449886.9
29.9480,0.3304,-11.000,-0.0274,1.149,120993334.1
29.9530,0.3553,-10.924,-0.0347,1.149,119326771.6
29.9570,0.3829,-10.844,-0.044,1.151,117584986.1
29.9620,0.4108,-10.770,-0.0528,1.154,115985188.8
29.9670,0.4362,-10.721,-0.056,1.159,114931688.9
29.9730,0.4535,-10.724,-0.0455,1.165,114995425.4
29.9770,0.464,-10.758,-0.025,1.172,115725118.7
29.9820,0.4699,-10.861,0.0097,1.183,117950903.4
29.9880,0.4706,-10.997,0.0603,1.198,120922332.7
29.9920,0.4645,-11.173,0.1182,1.216,124822908.3
29.9990,0.4559,-11.415,0.1715,1.241,130287901.9
30.0030,0.453,-11.721,0.2132,1.275,137366224.4
30.0080,0.4511,-12.092,0.2306,1.311,146199978.2
30.0140,0.441,-12.512,0.1861,1.340,156534451.8
30.0180,0.4093,-12.984,0.0474,1.362,168572396.6
30.0230,0.3409,-13.511,-0.2341,1.413,182544235.1
30.0270,0.2583,-14.039,-0.559,1.533,197101964.1
30.0410,0.2038,-14.391,-0.7674,1.644,207117102.9
30.0430,0.2119,-14.457,-0.7808,1.657,209021298.5
30.0430,0.2512,-14.327,-0.6343,1.587,205273906.5
30.0730,0.3099,-14.034,-0.4188,1.497,196956212.6
30.0740,0.3592,-13.665,-0.2006,1.427,186727890.5
30.0750,0.3939,-13.257,0.0085,1.383,175737379.9
30.0750,0.4301,-13.033,0.1724,1.383,169843384.6
30.0760,0.4506,-13.001,0.2834,1.405,169006916.1
30.0760,0.4635,-13.052,0.351,1.429,170333443
30.0770,0.4635,-13.157,0.3928,1.449,173084117.1
30.0840,0.4481,-13.316,0.415,1.465,177292870.7
30.0880,0.4235,-13.492,0.4263,1.477,182011133.7
30.0930,0.3983,-13.599,0.4339,1.482,184910167.5
30.0990,0.3849,-13.590,0.4334,1.477,184665859.3
30.1020,0.3761,-13.463,0.4329,1.463,181230586.5
30.1080,0.3626,-13.235,0.4365,1.440,175144073.5
30.1120,0.3431,-12.957,0.4473,1.413,167863367.2
30.1240,0.3194,-12.649,0.4541,1.381,159977633.6
30.1260,0.2935,-12.307,0.4539,1.344,151443853.1
30.1290,0.2676,-11.992,0.4478,1.308,143790906.4
30.1520,0.24,-11.713,0.4351,1.272,137178554.6
30.1530,0.2092,-11.479,0.4092,1.236,131753244.2
30.1540,0.1845,-11.254,0.3625,1.197,126640204.4
30.1540,0.1642,-11.076,0.2773,1.153,122667996.1
30.1550,0.1508,-10.949,0.1224,1.112,119874618.5
30.1580,0.143,-10.919,-0.0919,1.105,119223445.1
30.1630,0.1349,-10.951,-0.2949,1.142,119927905.3
30.1680,0.1264,-11.000,-0.4185,1.184,121006426.3
30.1730,0.1142,-11.005,-0.4608,1.199,121117653.8
30.1780,0.0993,-10.949,-0.4347,1.182,119887945.7
30.1840,0.0844,-10.829,-0.3716,1.148,117273461.3
30.1880,0.0685,-10.673,-0.2976,1.110,113917819.4
30.1920,0.0572,-10.433,-0.2184,1.67,108850852.6
30.1980,0.0558,-10.106,-0.1444,1.22,102133026.8
30.2030,0.068,-0.9715,-0.0775,0.977,0.962361
30.2080,0.1037,-0.926,-0.0247,0.932,0.717409
30.2140,0.1486,-0.8755,0.0097,0.888,0.51437584
30.2180,0.1867,-0.8283,0.0295,0.85,0.37466641
30.2230,0.2221,-0.7892,0.0369,0.821,0.28111204
30.2280,0.2434,-0.7614,0.0337,0.8,0.23454649
30.2340,0.2632,-0.7428,0.0224,0.788,0.20903184
30.2380,0.2754,-0.7379,0.0066,0.788,0.20784481
30.2430,0.2783,-0.7423,-0.0069,0.793,0.22174681
30.2600,0.2759,-0.755,-0.012,0.804,0.24117921
30.2610,0.2813,-0.7729,-0.0035,0.822,0.24512401
30.2620,0.2842,-0.7966,0.0073,0.846,0.25512601
30.2640,0.2881,-0.8217,0.0188,0.871,0.26501904
30.2850,0.293,-0.8476,0.0303,0.897,0.27489049
30.2870,0.2906,-0.8713,0.0439,0.92,0.28815424
30.2870,0.2957,-0.8879,0.0591,0.938,0.28419561
30.2880,0.2888,-0.8999,0.0786,0.948,0.28355625
30.2880,0.2903,-0.9004,0.0965,0.951,0.26378496
30.2930,0.2967,-0.8904,0.115,0.946,0.22915369
30.2980,0.2986,-0.8762,0.1302,0.935,0.20016676
30.3030,0.2981,-0.8564,0.1378,0.917,0.17682025
30.3080,0.2864,-0.8342,0.139,0.893,0.16711744
30.3160,0.2798,-0.8058,0.1353,0.864,0.15264649
30.3180,0.2739,-0.7765,0.1297,0.834,0.13905441
30.3230,0.2681,-0.7497,0.1172,0.805,0.13278736
30.3280,0.2532,-0.726,0.0962,0.775,0.14182756
30.3340,0.2278,-0.7052,0.0681,0.744,0.16752649
30.3380,0.1955,-0.6854,0.0381,0.714,0.20412324
30.3430,0.1635,-0.6651,0.0066,0.685,0.245025
30.3590,0.1344,-0.6466,-0.025,0.661,0.28858384
30.3610,0.1132,-0.628,-0.0516,0.64,0.32080896
30.3610,0.0973,-0.6128,-0.0677,0.624,0.34012224
30.3870,0.0902,-0.6016,-0.0767,0.613,0.34586161
30.3890,0.0905,-0.594,-0.0821,0.606,0.34292736
30.3890,0.0958,-0.5923,-0.0846,0.606,0.33767721
30.3900,0.1059,-0.5955,-0.0873,0.611,0.33281361
30.3900,0.1183,-0.6009,-0.0904,0.619,0.328329
30.3910,0.1354,-0.6116,-0.0953,0.634,0.32661225
30.3930,0.1545,-0.6243,-0.1036,0.651,0.32878756
30.3990,0.177,-0.639,-0.1161,0.673,0.33419961
30.4030,0.2021,-0.6529,-0.1386,0.697,0.34739236
30.4090,0.2251,-0.6712,-0.1701,0.728,0.37970244
30.4140,0.2488,-0.6935,-0.2116,0.767,0.43072969
30.4180,0.2681,-0.7211,-0.2651,0.814,0.51566761
30.4230,0.2876,-0.7509,-0.3279,0.868,0.62599744
30.4280,0.3113,-0.7802,-0.4014,0.931,0.75742209
30.4340,0.3399,-0.8107,-0.4869,1.5,0.91718929
30.4380,0.3695,-0.8418,-0.5766,1.85,1.10019121
30.4430,0.4024,-0.8752,-0.6626,1.169,1.28913316
30.4500,0.431,-0.9092,-0.7288,1.242,1.456849
30.4530,0.4467,-0.9483,-0.7628,1.296,1.59870736
30.4580,0.4459,-0.9903,-0.7669,1.330,1.71950769
30.4630,0.4301,-10.352,-0.7584,1.353,107170701.2
30.4690,0.4027,-10.785,-0.7603,1.380,116323938.6
30.4740,0.3614,-11.178,-0.7843,1.413,124957138.5
30.4780,0.3116,-11.486,-0.829,1.450,131940082
30.4960,0.2585,-11.616,-0.8834,1.482,134945974.1
30.4970,0.2104,-11.618,-0.9179,1.496,134994364
30.4980,0.1706,-11.520,-0.9059,1.475,132727341.9
30.5020,0.1381,-11.332,-0.8221,1.407,128429726.6
30.5040,0.112,-11.061,-0.6721,1.299,122358111.8
30.5100,0.0878,-10.726,-0.4554,1.169,115054961.9
30.5140,0.0614,-10.350,-0.183,1.53,107125017.1
30.5200,0.0423,-0.9988,0.0933,1.4,0.74511424
30.5240,0.0328,-0.98,0.3141,1.3,0.40081561
30.5290,0.0204,-0.9964,0.4558,1.96,0.27060804
30.5330,0.0042,-10.484,0.5201,1.170,109903262.8
30.5390,-0.0143,-11.322,0.5296,1.250,128176015.8
30.5430,-0.0383,-12.346,0.4966,1.331,152412399.9
30.5490,-0.059,-13.414,0.4209,1.407,179925687.1
30.5530,-0.0764,-14.423,0.2865,1.472,208016868.5
30.5580,-0.0889,-15.241,0.0718,1.528,232288602.2
30.5620,-0.0847,-15.661,-0.2018,1.581,245275894.8
30.5690,-0.0278,-15.322,-0.431,1.592,234777743.7
30.5740,0.0624,-14.298,-0.5233,1.524,204445984.1
30.5790,0.1362,-12.930,-0.4867,1.388,167193964.1
30.5850,0.1704,-11.537,-0.3792,1.226,133107186.9
30.5890,0.1733,-10.250,-0.2529,1.7,105064131.8
30.5930,0.1603,-0.9163,-0.1383,0.94,0.79977249
30.6070,0.1445,-0.8303,-0.0469,0.844,0.53684929
30.6090,0.1276,-0.7658,0.0276,0.777,0.37283236
30.6100,0.1149,-0.7198,0.084,0.734,0.27133681
30.6140,0.1115,-0.693,0.1165,0.711,0.216225
30.6330,0.1132,-0.6869,0.1334,0.709,0.19386409
30.6350,0.1205,-0.7015,0.1441,0.726,0.19088161
30.6350,0.1425,-0.7321,0.1544,0.762,0.18939904
30.6360,0.1738,-0.7707,0.1636,0.807,0.18774889
30.6410,0.2014,-0.8132,0.1695,0.855,0.19562929
30.6440,0.2314,-0.8574,0.1734,0.905,0.20484676
30.6510,0.2639,-0.9006,0.1795,0.956,0.20903184
30.6540,0.2989,-0.9458,0.191,1.1,0.20784481
30.6590,0.334,-0.991,0.2074,1.66,0.20214016
30.6640,0.369,-10.350,0.223,1.121,107110246
30.6690,0.4024,-10.760,0.2384,1.173,115763810.4
30.6740,0.4335,-11.139,0.2484,1.221,124062130.1
30.6780,0.4574,-11.449,0.2467,1.257,131063479
30.6830,0.4748,-11.625,0.2191,1.275,135124492.3
30.6890,0.4799,-11.638,0.1615,1.269,135428115.2
30.6940,0.4704,-11.515,0.0789,1.246,132582574.9
30.7100,0.4435,-11.335,-0.022,1.217,128472669.8
30.7110,0.4061,-11.129,-0.1303,1.192,123848502.3
30.7120,0.366,-10.885,-0.2331,1.172,118480331.8
30.7330,0.326,-10.592,-0.3096,1.151,112190116.6
30.7350,0.2908,-10.252,-0.3467,1.121,105104650.2
30.7350,0.2585,-0.9905,-0.343,1.8,1.155625
30.7360,0.2261,-0.9605,-0.3093,1.34,1.08930969
30.7360,0.2006,-0.9409,-0.2641,0.998,1.00881936
30.7390,0.1848,-0.9224,-0.2263,0.968,0.92910321
30.7440,0.1738,-0.9058,-0.1994,0.944,0.86750596
30.7500,0.1572,-0.8916,-0.1774,0.923,0.83137924
30.7550,0.1286,-0.8811,-0.1571,0.904,0.82737216
30.7590,0.0971,-0.8696,-0.1486,0.888,0.84842521
30.7640,0.0646,-0.8569,-0.1439,0.871,0.87647044
30.7700,0.0357,-0.8376,-0.1434,0.851,0.89359209
30.7740,0.0113,-0.8171,-0.1532,0.831,0.919681
30.7790,-0.0124,-0.8066,-0.1706,0.825,0.97930816
30.7840,-0.0314,-0.8005,-0.1833,0.822,1.03063104
30.7900,-0.0454,-0.7924,-0.1806,0.814,1.03713856
30.7940,-0.052,-0.7868,-0.163,0.805,1.00360324
30.8000,-0.06,-0.788,-0.1383,0.802,0.97278769
30.8040,-0.0666,-0.8017,-0.1136,0.812,0.96412761
30.8100,-0.074,-0.8234,-0.0873,0.831,0.96963409
30.8140,-0.0813,-0.8523,-0.0518,0.858,0.97101316
30.8200,-0.0908,-0.8899,-0.0262,0.895,1.01384761
30.8240,-0.0952,-0.9265,-0.0157,0.932,1.07619876
30.8290,-0.0857,-0.9556,-0.0127,0.96,1.110916
30.8430,-0.0661,-0.9749,-0.0047,0.977,1.09348849
30.8490,-0.0358,-0.9847,0.0112,0.985,1.01868649
30.8500,0.0008,-0.9871,0.0281,0.988,0.91814724
30.8500,0.0367,-0.9861,0.0439,0.988,0.81993025
