time,gFx,gFy,gFz,TgF
60.250000,-0.0828,0.9496,0.2851,0.995
60.251000,-0.0796,0.9500,0.2834,0.995
60.273000,-0.0745,0.9502,0.2800,0.993
60.281000,-0.0689,0.9508,0.2762,0.993
60.282000,-0.0655,0.9515,0.2728,0.992
60.291000,-0.0657,0.9519,0.2719,0.992
60.300000,-0.0701,0.9522,0.2737,0.993
60.312000,-0.0739,0.9526,0.2775,0.995
60.319000,-0.0756,0.9527,0.2813,0.996
60.367000,-0.0759,0.9528,0.2828,0.997
60.372000,-0.0762,0.9524,0.2808,0.996
60.374000,-0.0748,0.9515,0.2762,0.994
60.374000,-0.0715,0.9506,0.2717,0.991
60.375000,-0.0684,0.9501,0.2692,0.990
60.388000,-0.0690,0.9496,0.2673,0.989
60.390000,-0.0713,0.9488,0.2662,0.988
60.399000,-0.0732,0.9483,0.2662,0.988
60.409000,-0.0755,0.9482,0.2674,0.988
60.419000,-0.0787,0.9485,0.2693,0.989
60.439000,-0.0812,0.9486,0.2719,0.990
60.441000,-0.0825,0.9486,0.2734,0.991
60.449000,-0.0815,0.9489,0.2726,0.991
60.461000,-0.0793,0.9493,0.2693,0.990
60.469000,-0.0748,0.9495,0.2651,0.989
60.479000,-0.0722,0.9502,0.2629,0.989
60.489000,-0.0726,0.9516,0.2648,0.990
60.499000,-0.0751,0.9528,0.2693,0.993
60.509000,-0.0783,0.9541,0.2747,0.996
60.541000,-0.0794,0.9550,0.2785,0.998
60.542000,-0.0783,0.9558,0.2779,0.999
60.543000,-0.0750,0.9565,0.2755,0.998
60.549000,-0.0734,0.9569,0.2717,0.997
60.561000,-0.0734,0.9571,0.2706,0.997
60.571000,-0.0728,0.9573,0.2729,0.998
60.579000,-0.0721,0.9571,0.2770,0.999
60.589000,-0.0718,0.9568,0.2810,1.000
60.599000,-0.0745,0.9565,0.2817,1.000
60.609000,-0.0778,0.9561,0.2807,0.999
60.640000,-0.0794,0.9554,0.2788,0.998
60.642000,-0.0795,0.9545,0.2769,0.997
60.642000,-0.0790,0.9540,0.2741,0.996
60.649000,-0.0778,0.9530,0.2702,0.994
60.663000,-0.0765,0.9524,0.2670,0.992
60.671000,-0.0757,0.9518,0.2665,0.991
60.679000,-0.0744,0.9513,0.2678,0.991
60.689000,-0.0735,0.9510,0.2700,0.991
60.699000,-0.0746,0.9507,0.2729,0.992
60.709000,-0.0765,0.9510,0.2753,0.993
60.740000,-0.0762,0.9512,0.2769,0.994
60.742000,-0.0749,0.9517,0.2764,0.994
60.742000,-0.0732,0.9524,0.2748,0.994
60.749000,-0.0713,0.9524,0.2718,0.993
60.762000,-0.0706,0.9522,0.2682,0.992
60.772000,-0.0713,0.9522,0.2662,0.991
60.779000,-0.0700,0.9524,0.2665,0.991
60.789000,-0.0685,0.9528,0.2693,0.993
60.799000,-0.0689,0.9529,0.2735,0.994
60.809000,-0.0723,0.9530,0.2773,0.995
60.854000,-0.0759,0.9529,0.2807,0.996
60.856000,-0.0783,0.9526,0.2814,0.996
60.857000,-0.0795,0.9526,0.2796,0.996
60.858000,-0.0781,0.9527,0.2745,0.994
60.859000,-0.0734,0.9530,0.2696,0.993
60.870000,-0.0699,0.9535,0.2665,0.993
60.879000,-0.0696,0.9541,0.2653,0.993
60.889000,-0.0710,0.9540,0.2658,0.993
60.899000,-0.0740,0.9535,0.2679,0.993
60.909000,-0.0783,0.9536,0.2724,0.995
60.941000,-0.0825,0.9539,0.2778,0.997
60.942000,-0.0838,0.9539,0.2832,0.999
60.942000,-0.0827,0.9544,0.2869,1.000
60.949000,-0.0812,0.9557,0.2890,1.002
60.959000,-0.0755,0.9573,0.2877,1.002
60.973000,-0.0687,0.9579,0.2821,1.001
60.979000,-0.0677,0.9588,0.2755,1.000
60.989000,-0.0706,0.9590,0.2713,0.999
60.999000,-0.0733,0.9582,0.2722,0.999
61.009000,-0.0744,0.9578,0.2770,1.000
61.033000,-0.0738,0.9584,0.2832,1.002
61.035000,-0.0693,0.9580,0.2850,1.002
61.039000,-0.0667,0.9580,0.2824,1.001
61.049000,-0.0671,0.9582,0.2799,1.000
61.059000,-0.0683,0.9569,0.2796,0.999
61.072000,-0.0695,0.9556,0.2823,0.999
61.079000,-0.0697,0.9550,0.2858,0.999
61.089000,-0.0689,0.9543,0.2874,0.999
61.099000,-0.0687,0.9532,0.2867,0.998
61.109000,-0.0699,0.9515,0.2852,0.996
61.139000,-0.0715,0.9496,0.2844,0.994
61.141000,-0.0719,0.9477,0.2852,0.992
61.142000,-0.0717,0.9453,0.2858,0.990
61.149000,-0.0710,0.9436,0.2866,0.989
61.159000,-0.0710,0.9436,0.2875,0.989
61.170000,-0.0358,0.9435,0.2885,0.987
61.180000,-0.0555,0.9446,0.2882,0.989
61.189000,-0.0555,0.9446,0.2852,0.988
61.199000,-0.0552,0.9468,0.2808,0.989
61.209000,-0.0552,0.9468,0.2808,0.989
61.238000,-0.0568,0.9474,0.2772,0.989
61.240000,-0.0575,0.9480,0.2744,0.989
61.241000,-0.0566,0.9494,0.2745,0.990
61.249000,-0.0546,0.9510,0.2767,0.992
61.261000,-0.0526,0.9530,0.2812,0.995
61.271000,-0.0504,0.9546,0.2867,0.998
61.279000,-0.0473,0.9551,0.2904,0.999
61.290000,-0.0458,0.9552,0.2904,0.999
61.299000,-0.0470,0.9551,0.2889,0.999
61.309000,-0.0504,0.9541,0.2883,0.998
61.338000,-0.0550,0.9533,0.2893,0.998
61.340000,-0.0590,0.9522,0.2912,0.997
61.341000,-0.0621,0.9511,0.2938,0.997
61.349000,-0.0634,0.9496,0.2976,0.997
61.359000,-0.0628,0.9483,0.3023,0.997
61.370000,-0.0617,0.9472,0.3084,0.998
61.380000,-0.0614,0.9463,0.3131,0.999
61.389000,-0.0628,0.9458,0.3156,0.999
61.399000,-0.0647,0.9463,0.3149,0.999
61.409000,-0.0652,0.9472,0.3130,1.000
61.442000,-0.0654,0.9485,0.3095,1.000
61.444000,-0.0647,0.9497,0.3050,1.000
61.446000,-0.0629,0.9506,0.3006,0.999
61.449000,-0.0597,0.9508,0.2962,0.998
61.471000,-0.0556,0.9512,0.2930,0.997
61.479000,-0.0496,0.9512,0.2913,0.996
61.485000,-0.0464,0.9513,0.2924,0.996
61.492000,-0.0462,0.9515,0.2954,0.997
61.499000,-0.0476,0.9512,0.2987,0.998
61.509000,-0.0515,0.9510,0.3007,0.999
61.539000,-0.0568,0.9496,0.3017,0.998
61.541000,-0.0622,0.9471,0.3014,0.996
61.541000,-0.0665,0.9453,0.2995,0.994
61.549000,-0.0697,0.9444,0.2974,0.993
61.559000,-0.0699,0.9438,0.2965,0.992
61.569000,-0.0669,0.9439,0.2963,0.992
61.580000,-0.0633,0.9440,0.2956,0.991
61.589000,-0.0605,0.9444,0.2937,0.991
61.599000,-0.0601,0.9447,0.2918,0.991
61.609000,-0.0613,0.9453,0.2934,0.992
61.633000,-0.0632,0.9463,0.2966,0.994
61.635000,-0.0654,0.9477,0.2999,0.996
61.642000,-0.0667,0.9484,0.3021,0.998
61.649000,-0.0667,0.9486,0.2998,0.997
61.660000,-0.0652,0.9491,0.2924,0.995
61.669000,-0.0613,0.9497,0.2834,0.993
61.680000,-0.0563,0.9501,0.2773,0.991
61.689000,-0.0530,0.9508,0.2750,0.991
61.699000,-0.0515,0.9515,0.2742,0.992
61.709000,-0.0545,0.9510,0.2731,0.991
61.751000,-0.0594,0.9495,0.2689,0.989
61.753000,-0.0640,0.9474,0.2645,0.986
61.755000,-0.0656,0.9460,0.2620,0.984
61.756000,-0.0629,0.9444,0.2576,0.981
61.759000,-0.0580,0.9433,0.2488,0.977
61.779000,-0.0529,0.9422,0.2372,0.973
61.782000,-0.0500,0.9411,0.2250,0.969
61.789000,-0.0493,0.9397,0.2146,0.965
61.799000,-0.0486,0.9389,0.2038,0.962
61.809000,-0.0467,0.9392,0.1940,0.960
61.849000,-0.0459,0.9408,0.1895,0.961
61.851000,-0.0479,0.9427,0.1907,0.963
61.853000,-0.0500,0.9442,0.1973,0.966
61.854000,-0.0496,0.9456,0.2064,0.969
61.859000,-0.0470,0.9464,0.2149,0.972
61.871000,-0.0448,0.9461,0.2210,0.973
61.882000,-0.0448,0.9450,0.2248,0.972
61.891000,-0.0480,0.9439,0.2287,0.972
61.900000,-0.0497,0.9425,0.2325,0.972
61.909000,-0.0472,0.9411,0.2320,0.970
61.941000,-0.0442,0.9401,0.2259,0.968
61.942000,-0.0431,0.9397,0.2179,0.966
61.943000,-0.0424,0.9412,0.2116,0.966
61.949000,-0.0390,0.9444,0.2099,0.968
61.960000,-0.0319,0.9474,0.2125,0.971
61.969000,-0.0252,0.9500,0.2193,0.975
61.979000,-0.0216,0.9517,0.2285,0.979
61.989000,-0.0178,0.9522,0.2376,0.982
62.003000,-0.0131,0.9523,0.2441,0.983
62.010000,-0.0086,0.9519,0.2465,0.983
62.026000,-0.0031,0.9506,0.2446,0.982
62.032000,0.0023,0.9490,0.2386,0.979
62.069000,0.0040,0.9479,0.2303,0.975
62.070000,0.0022,0.9468,0.2220,0.972
62.071000,-0.0010,0.9458,0.2157,0.970
62.072000,-0.0029,0.9457,0.2117,0.969
62.078000,-0.0023,0.9468,0.2101,0.970
62.089000,-0.0002,0.9483,0.2116,0.972
62.100000,0.0043,0.9505,0.2145,0.974
62.109000,0.0092,0.9538,0.2155,0.978
62.134000,0.0155,0.9560,0.2156,0.980
62.135000,0.0220,0.9574,0.2171,0.982
62.139000,0.0258,0.9593,0.2213,0.985
62.195000,0.0259,0.9596,0.2227,0.985
62.197000,0.0237,0.9584,0.2200,0.984
62.199000,0.0195,0.9566,0.2140,0.980
62.199000,0.0164,0.9545,0.2053,0.976
62.200000,0.0161,0.9527,0.1969,0.973
62.201000,0.0184,0.9513,0.1928,0.971
62.231000,0.0206,0.9505,0.1940,0.970
62.232000,0.0219,0.9489,0.1985,0.970
62.232000,0.0210,0.9460,0.2034,0.968
62.238000,0.0181,0.9418,0.2074,0.965
62.262000,0.0144,0.9359,0.2097,0.959
62.266000,0.0101,0.9297,0.2090,0.953
62.299000,0.0057,0.9243,0.2046,0.947
62.301000,0.0037,0.9190,0.1978,0.940
62.302000,0.0007,0.9144,0.1915,0.934
62.303000,-0.0024,0.9113,0.1879,0.930
62.310000,-0.0048,0.9113,0.1876,0.930
62.324000,-0.0053,0.9091,0.1888,0.928
62.329000,-0.0053,0.9080,0.1897,0.928
62.356000,-0.0040,0.9085,0.1897,0.928
62.357000,-0.0037,0.9113,0.1936,0.932
62.360000,-0.0042,0.9226,0.2113,0.947
62.387000,-0.0042,0.9226,0.2113,0.947
62.389000,-0.0037,0.9303,0.2204,0.956
62.390000,-0.0050,0.9395,0.2254,0.966
62.406000,-0.0084,0.9493,0.2278,0.976
62.409000,-0.0120,0.9593,0.2323,0.987
62.424000,-0.0158,0.9703,0.2398,1.000
62.445000,-0.0194,0.9821,0.2493,1.013
62.446000,-0.0208,0.9938,0.2595,1.027
62.464000,-0.0160,1.0050,0.2704,1.041
62.466000,-0.0112,1.0161,0.2840,1.055
62.469000,-0.0106,1.0265,0.2998,1.069
62.478000,-0.0139,1.0355,0.3148,1.082
62.488000,-0.0216,1.0433,0.3269,1.094
62.499000,-0.0285,1.0504,0.3365,1.103
62.509000,-0.0326,1.0565,0.3450,1.112
62.519000,-0.0351,1.0618,0.3535,1.120
62.529000,-0.0393,1.0676,0.3611,1.128
62.538000,-0.0388,1.0715,0.3626,1.132
62.550000,-0.0318,1.0720,0.3533,1.129
62.559000,-0.0249,1.0708,0.3387,1.123
62.569000,-0.0176,1.0686,0.3272,1.118
62.579000,-0.0094,1.0637,0.3240,1.112
62.588000,-0.0070,1.0572,0.3312,1.108
62.602000,-0.0156,1.0506,0.3458,1.106
62.609000,-0.0336,1.0447,0.3667,1.108
62.619000,-0.0463,1.0395,0.3924,1.112
62.629000,-0.0453,1.0351,0.4172,1.117
62.639000,-0.0366,1.0307,0.4366,1.120
62.648000,-0.0281,1.0236,0.4466,1.117
62.659000,-0.0239,1.0137,0.4467,1.108
62.669000,-0.0264,1.0021,0.4406,1.095
62.679000,-0.0310,0.9891,0.4306,1.079
62.689000,-0.0357,0.9744,0.4157,1.060
62.699000,-0.0410,0.9595,0.4013,1.041
62.709000,-0.0470,0.9462,0.3930,1.026
62.719000,-0.0509,0.9340,0.3920,1.014
62.729000,-0.0501,0.9235,0.3942,1.005
62.739000,-0.0470,0.9142,0.3953,0.997
62.749000,-0.0481,0.9055,0.3927,0.988
62.759000,-0.0537,0.8976,0.3887,0.980
62.769000,-0.0617,0.8903,0.3855,0.972
62.779000,-0.0696,0.8828,0.3853,0.966
62.789000,-0.0746,0.8741,0.3875,0.959
62.800000,-0.0752,0.8658,0.3897,0.952
62.809000,-0.0708,0.8591,0.3911,0.947
62.819000,-0.0655,0.8526,0.3931,0.941
62.829000,-0.0641,0.8479,0.3949,0.938
62.839000,-0.0701,0.8413,0.3971,0.933
62.849000,-0.0793,0.8349,0.3964,0.928
62.859000,-0.0856,0.8305,0.3927,0.923
62.869000,-0.0826,0.8277,0.3875,0.918
62.880000,-0.0729,0.8249,0.3776,0.910
62.890000,-0.0611,0.8222,0.3647,0.902
62.900000,-0.0481,0.8201,0.3505,0.893
62.910000,-0.0399,0.8182,0.3368,0.886
62.919000,-0.0387,0.8171,0.3277,0.881
62.929000,-0.0443,0.8165,0.3247,0.880
62.939000,-0.0547,0.8168,0.3285,0.882
62.949000,-0.0636,0.8207,0.3354,0.889
62.960000,-0.0699,0.8291,0.3456,0.901
62.970000,-0.0732,0.8425,0.3590,0.919
62.980000,-0.0689,0.8593,0.3710,0.939
62.989000,-0.0564,0.8745,0.3833,0.956
63.000000,-0.0414,0.8862,0.3909,0.969
63.009000,-0.0279,0.9006,0.3968,0.985
63.019000,-0.0200,0.9185,0.3990,1.002
63.029000,-0.0103,0.9359,0.3960,1.016
63.039000,0.0067,0.9502,0.3947,1.029
63.050000,0.0243,0.9613,0.4003,1.042
63.059000,0.0366,0.9720,0.4191,1.059
63.069000,0.0440,0.9835,0.4456,1.081
63.079000,0.0475,0.9924,0.4754,1.101
63.089000,0.0489,0.9935,0.5126,1.119
63.099000,0.0424,0.9979,0.5290,1.130
63.109000,0.0324,1.0178,0.5105,1.139
63.119000,0.0275,1.0421,0.4636,1.141
63.129000,0.0308,1.0556,0.4065,1.132
63.139000,0.0424,1.0544,0.3506,1.112
63.149000,0.0737,1.0363,0.3029,1.082
63.159000,0.1114,1.0112,0.2747,1.054
63.171000,0.1434,0.9872,0.2808,1.036
63.181000,0.1556,0.9593,0.3578,1.036
63.190000,0.1499,0.9342,0.4813,1.062
63.200000,0.1417,0.9170,0.6102,1.111
63.210000,0.1411,0.9050,0.6963,1.151
63.219000,0.1327,0.8984,0.7115,1.154
63.230000,0.1107,0.8944,0.6831,1.131
63.239000,0.0971,0.8867,0.6660,1.113
63.249000,0.1021,0.8650,0.6804,1.105
63.260000,0.1051,0.8421,0.6898,1.094
63.270000,0.0983,0.8339,0.6889,1.086
63.280000,0.0981,0.8277,0.6864,1.080
63.290000,0.1064,0.8113,0.6811,1.065
63.300000,0.1206,0.7939,0.6694,1.045
63.310000,0.1352,0.7814,0.6401,1.019
63.319000,0.1507,0.7716,0.6044,0.992
63.330000,0.1671,0.7575,0.5683,0.962
63.340000,0.1803,0.7383,0.5341,0.929
63.349000,0.1783,0.7256,0.4995,0.899
63.359000,0.1659,0.7220,0.4636,0.874
63.369000,0.1560,0.7279,0.4328,0.861
63.380000,0.1533,0.7388,0.4291,0.868
63.389000,0.1506,0.7429,0.4561,0.885
63.399000,0.1499,0.7410,0.4914,0.902
63.410000,0.1573,0.7374,0.5148,0.913
63.419000,0.1686,0.7355,0.5216,0.917
63.429000,0.1758,0.7338,0.5160,0.914
63.440000,0.1748,0.7315,0.5029,0.905
63.449000,0.1616,0.7301,0.4895,0.894
63.460000,0.1364,0.7313,0.4780,0.884
63.470000,0.1062,0.7371,0.4716,0.881
63.480000,0.0806,0.7503,0.4676,0.888
63.489000,0.0682,0.7650,0.4614,0.896
63.499000,0.0721,0.7826,0.4531,0.907
63.509000,0.0826,0.8001,0.4599,0.927
63.519000,0.0850,0.8142,0.4840,0.951
63.529000,0.0803,0.8142,0.5093,0.964
63.539000,0.0803,0.8295,0.5309,0.988
63.549000,0.0733,0.8453,0.5383,1.005
63.560000,0.0349,0.8613,0.5238,1.009
63.569000,0.0602,0.8767,0.5238,1.023
63.580000,0.0558,0.8917,0.4852,1.017
63.589000,0.0517,0.9028,0.4356,1.004
63.600000,0.0393,0.9150,0.3965,0.998
63.609000,0.0208,0.9334,0.3960,1.014
63.619000,0.0065,0.9528,0.4426,1.051
63.630000,-0.0015,0.9668,0.5216,1.099
63.639000,-0.0043,0.9788,0.6001,1.148
63.649000,-0.0046,0.9912,0.6497,1.185
63.659000,-0.0051,1.0051,0.6626,1.204
63.670000,-0.0020,1.0180,0.6403,1.203
63.680000,0.0050,1.0234,0.5973,1.185
63.690000,0.0098,1.0218,0.5563,1.163
63.699000,0.0057,1.0141,0.5444,1.151
63.709000,-0.0095,1.0030,0.5777,1.157
63.719000,-0.0351,0.9918,0.6403,1.181
63.729000,-0.0547,0.9800,0.7063,1.209
63.759000,-0.0660,0.9666,0.7493,1.225
63.766000,-0.0766,0.9584,0.7675,1.230
63.768000,-0.0956,0.9563,0.7595,1.225
63.769000,-0.1204,0.9574,0.7359,1.214
63.831000,-0.1419,0.9677,0.6875,1.195
63.833000,-0.1524,0.9777,0.6793,1.200
63.834000,-0.1642,0.9919,0.6773,1.212
63.835000,-0.1721,1.0074,0.6683,1.221
63.835000,-0.1736,1.0278,0.6422,1.224
63.847000,-0.1703,1.0533,0.6092,1.229
63.855000,-0.1555,1.0753,0.5716,1.228
63.863000,-0.1278,1.0938,0.5540,1.233
63.873000,-0.1047,1.1112,0.5813,1.258
63.883000,-0.0927,1.1283,0.6511,1.306
63.906000,-0.0976,1.1392,0.7156,1.349
63.908000,-0.1070,1.1425,0.7525,1.372
63.920000,-0.1225,1.1388,0.7589,1.374
63.923000,-0.1477,1.1325,0.7322,1.357
63.933000,-0.1742,1.1227,0.6832,1.326
63.944000,-0.1973,1.1050,0.6279,1.286
63.953000,-0.2149,1.0850,0.5766,1.247
63.963000,-0.2155,1.0680,0.5321,1.212
63.973000,-0.1934,1.0489,0.4897,1.174
63.984000,-0.1490,1.0251,0.4536,1.131
64.008000,-0.0888,0.9918,0.4379,1.088
64.010000,-0.0236,0.9480,0.4507,1.050
64.014000,0.0373,0.8946,0.4838,1.018
64.024000,0.0840,0.8346,0.5303,0.992
64.033000,0.1108,0.7748,0.5706,0.969
64.045000,0.1152,0.7223,0.5880,0.938
64.054000,0.0959,0.6775,0.5857,0.901
64.064000,0.0685,0.6404,0.5692,0.860
64.073000,0.0474,0.6149,0.5523,0.828
64.083000,0.0428,0.5979,0.5474,0.812
64.095000,0.0544,0.5834,0.5568,0.808
64.103000,0.0743,0.5725,0.5691,0.811
64.127000,0.1014,0.5725,0.5764,0.819
64.129000,0.1247,0.5540,0.5777,0.810
64.134000,0.1323,0.5470,0.5716,0.802
64.145000,0.1192,0.5447,0.5534,0.786
64.154000,0.0898,0.5447,0.5270,0.763
64.163000,0.0898,0.5497,0.5270,0.767
64.174000,0.0200,0.5669,0.4879,0.748
64.183000,0.0164,0.5954,0.4879,0.770
64.194000,-0.0039,0.6242,0.4869,0.792
64.204000,-0.0057,0.6463,0.4953,0.814
64.223000,0.0094,0.6654,0.5034,0.834
64.227000,0.0324,0.6861,0.5028,0.851
64.233000,0.0563,0.7054,0.4922,0.862
64.245000,0.0701,0.7213,0.4766,0.867
64.254000,0.0680,0.7333,0.4669,0.872
64.264000,0.0487,0.7399,0.4647,0.875
64.274000,0.0170,0.7415,0.4692,0.878
64.283000,-0.0199,0.7406,0.4733,0.879
64.294000,-0.0514,0.7422,0.4671,0.878
64.304000,-0.0691,0.7494,0.4477,0.876
64.323000,-0.0684,0.7606,0.4163,0.870
64.325000,-0.0534,0.7725,0.3781,0.862
64.335000,-0.0364,0.7818,0.3437,0.855
64.345000,-0.0265,0.7851,0.3207,0.848
64.353000,-0.0258,0.7830,0.3141,0.844
64.365000,-0.0321,0.7787,0.3229,0.844
64.373000,-0.0420,0.7756,0.3396,0.848
64.383000,-0.0492,0.7729,0.3563,0.852
64.394000,-0.0490,0.7703,0.3715,0.857
64.404000,-0.0366,0.7693,0.3816,0.860
64.429000,-0.0153,0.7692,0.3864,0.861
64.433000,0.0098,0.7709,0.3871,0.863
64.434000,0.0333,0.7743,0.3871,0.866
64.443000,0.0491,0.7762,0.3909,0.870
64.454000,0.0572,0.7738,0.3941,0.870
64.464000,0.0614,0.7671,0.3917,0.864
64.473000,0.0616,0.7595,0.3870,0.855
64.483000,0.0597,0.7537,0.3775,0.845
64.494000,0.0564,0.7500,0.3646,0.836
64.504000,0.0490,0.7483,0.3534,0.829
64.523000,0.0360,0.7505,0.3445,0.827
64.525000,0.0195,0.7571,0.3422,0.831
64.534000,0.0037,0.7672,0.3489,0.843
64.544000,-0.0070,0.7786,0.3596,0.858
64.554000,-0.0060,0.7881,0.3658,0.869
64.564000,0.0059,0.7964,0.3624,0.875
64.574000,0.0206,0.8044,0.3513,0.878
64.584000,0.0302,0.8122,0.3371,0.880
64.595000,0.0290,0.8226,0.3297,0.887
64.604000,0.0184,0.8363,0.3321,0.900
64.623000,0.0061,0.8515,0.3442,0.918
64.624000,0.0021,0.8668,0.3626,0.940
64.641000,0.0078,0.8856,0.3821,0.965
64.645000,0.0258,0.9020,0.3982,0.986
64.653000,0.0498,0.9176,0.4057,1.005
64.664000,0.0665,0.9345,0.4069,1.021
64.674000,0.0673,0.9464,0.3943,1.028
64.683000,0.0546,0.9543,0.3727,1.026
64.693000,0.0358,0.9673,0.3555,1.031
64.704000,0.0215,0.9864,0.3420,1.044
64.728000,0.0125,1.0054,0.3297,1.058
64.730000,0.0115,1.0222,0.3225,1.072
64.733000,0.0182,1.0318,0.3142,1.079
64.744000,0.0325,1.0368,0.3125,1.083
64.753000,0.0519,1.0373,0.3082,1.083
64.763000,0.0738,1.0330,0.3036,1.079
64.774000,0.0878,1.0251,0.2965,1.071
64.783000,0.0853,1.0194,0.2995,1.066
64.794000,0.0545,1.0196,0.3197,1.070
64.804000,0.0024,1.0244,0.3424,1.080
64.821000,-0.0439,1.0229,0.3551,1.084
64.825000,-0.0655,1.0107,0.3634,1.076
64.838000,-0.0716,0.9935,0.3665,1.061
64.843000,-0.0679,0.9740,0.3702,1.044
64.854000,-0.0586,0.9587,0.3779,1.032
64.864000,-0.0490,0.9552,0.3843,1.031
64.875000,-0.0333,0.9622,0.3830,1.036
64.883000,-0.0123,0.9710,0.3616,1.036
64.895000,0.0090,0.9714,0.3351,1.028
64.904000,0.0246,0.9600,0.3197,1.012
64.933000,0.0257,0.9408,0.3171,0.993
64.935000,0.0160,0.9204,0.3265,0.977
64.935000,0.0039,0.9049,0.3413,0.967
64.945000,-0.0077,0.8940,0.3540,0.962
64.954000,-0.0199,0.8856,0.3640,0.958
64.964000,-0.0287,0.8807,0.3684,0.955
64.975000,-0.0297,0.8771,0.3680,0.952
64.983000,-0.0173,0.8760,0.3636,0.949
64.995000,0.0083,0.8764,0.3546,0.946
65.004000,0.0371,0.8757,0.3382,0.940
65.029000,0.0601,0.8753,0.3164,0.933
65.034000,0.0695,0.8762,0.2990,0.928
65.036000,0.0649,0.8751,0.2894,0.924
65.047000,0.0490,0.8695,0.2873,0.917
65.055000,0.0303,0.8655,0.3014,0.917
65.064000,0.0092,0.8664,0.3244,0.925
65.076000,-0.0048,0.8702,0.3458,0.936
65.084000,-0.0011,0.8729,0.3555,0.943
65.094000,0.0144,0.8749,0.3472,0.941
65.104000,0.0300,0.8784,0.3253,0.937
65.134000,0.0348,0.8841,0.2977,0.934
65.135000,0.0302,0.8915,0.2707,0.932
65.136000,0.0217,0.8975,0.2499,0.932
65.146000,0.0092,0.9016,0.2426,0.934
65.154000,-0.0023,0.9050,0.2480,0.938
65.163000,-0.0083,0.9097,0.2623,0.947
65.175000,-0.0097,0.9177,0.2788,0.959
65.184000,-0.0111,0.9260,0.3001,0.974
65.194000,-0.0065,0.9350,0.3191,0.988
65.203000,0.0082,0.9456,0.3367,1.004
65.229000,0.0310,0.9565,0.3523,1.020
65.230000,0.0536,0.9646,0.3657,1.033
65.234000,0.0685,0.9688,0.3801,1.043
65.244000,0.0726,0.9699,0.3924,1.049
65.253000,0.0684,0.9699,0.3959,1.050
65.263000,0.0371,0.9717,0.3834,1.045
65.275000,0.0589,0.9739,0.3522,1.037
65.283000,0.0497,0.9756,0.3564,1.040
65.294000,0.0481,0.9762,0.3226,1.029
65.304000,0.0524,0.9792,0.2685,1.017
65.322000,0.0524,0.9849,0.2685,1.022
65.325000,0.0561,0.9932,0.2551,1.027
65.334000,0.0634,0.9997,0.2496,1.032
65.344000,0.0752,1.0032,0.2476,1.036
65.354000,0.0893,1.0062,0.2463,1.040
65.363000,0.1048,1.0106,0.2475,1.046
65.375000,0.1197,1.0136,0.2489,1.051
65.384000,0.1286,1.0117,0.2496,1.050
65.394000,0.1295,1.0043,0.2558,1.044
65.404000,0.1262,0.9919,0.2670,1.035
65.426000,0.1251,0.9787,0.2860,1.027
65.432000,0.1261,0.9666,0.3089,1.023
65.434000,0.1283,0.9545,0.3329,1.019
65.444000,0.1323,0.9420,0.3552,1.015
65.454000,0.1367,0.9317,0.3701,1.012
65.463000,0.1389,0.9242,0.3761,1.007
65.477000,0.1358,0.9218,0.3749,1.004
65.483000,0.1252,0.9238,0.3679,1.002
65.495000,0.1098,0.9264,0.3594,1.000
65.504000,0.0941,0.9248,0.3495,0.993
65.521000,0.0789,0.9153,0.3390,0.979
65.526000,0.0586,0.9008,0.3307,0.961
65.534000,0.0586,0.8884,0.3307,0.950
65.544000,0.0558,0.8805,0.3397,0.945
65.554000,0.0548,0.8727,0.3518,0.943
65.564000,0.0552,0.8642,0.3647,0.940
65.577000,0.0585,0.8589,0.3713,0.938
65.584000,0.0628,0.8578,0.3682,0.936
65.594000,0.0658,0.8598,0.3558,0.933
65.604000,0.0662,0.8634,0.3385,0.930
65.613000,0.0660,0.8637,0.3227,0.924
65.643000,0.0644,0.8604,0.3125,0.918
65.645000,0.0634,0.8541,0.3060,0.909
65.646000,0.0619,0.8479,0.3001,0.902
65.654000,0.0638,0.8444,0.2954,0.897
65.664000,0.0734,0.8446,0.2905,0.896
65.678000,0.0861,0.8469,0.2872,0.898
65.686000,0.0963,0.8523,0.2860,0.904
65.696000,0.1002,0.8597,0.2869,0.912
65.704000,0.1009,0.8663,0.2902,0.919
65.737000,0.0992,0.8700,0.2928,0.923
65.739000,0.0986,0.8744,0.2922,0.927
65.740000,0.0988,0.8857,0.2714,0.932
65.744000,0.0988,0.9020,0.2714,0.947
65.753000,0.0945,0.9185,0.2536,0.958
65.764000,0.0911,0.9346,0.2530,0.973
65.774000,0.0849,0.9474,0.2744,0.990
65.784000,0.0735,0.9557,0.3098,1.007
65.794000,0.0655,0.9607,0.3452,1.023
65.804000,0.0614,0.9645,0.3720,1.036
65.829000,0.0583,0.9671,0.3906,1.045
65.830000,0.0542,0.9657,0.3991,1.046
65.834000,0.0472,0.9620,0.4004,1.043
65.848000,0.0375,0.9609,0.4019,1.042
65.854000,0.0263,0.9656,0.4118,1.050
65.863000,0.0192,0.9770,0.4308,1.068
65.874000,0.0166,0.9909,0.4533,1.090
65.884000,0.0103,0.9990,0.4681,1.103
65.894000,0.0013,0.9965,0.4648,1.100
65.904000,-0.0110,0.9913,0.4416,1.085
65.926000,-0.0265,0.9926,0.4036,1.072
65.932000,-0.0388,1.0002,0.3563,1.062
