time,gFx,gFy,gFz,TgF
44.077000,0.1738,1.0486,0.1620,1.075
44.087000,0.1772,1.0620,0.2081,1.097
44.096000,0.1801,1.0709,0.2717,1.119
44.107000,0.1799,1.0773,0.3367,1.143
44.116000,0.1711,1.0802,0.3771,1.157
44.149000,0.1551,1.0809,0.3773,1.155
44.150000,0.1344,1.0833,0.3478,1.146
44.156000,0.1153,1.0866,0.3070,1.135
44.156000,0.1053,1.0889,0.2687,1.126
44.167000,0.1102,1.0917,0.2427,1.124
44.177000,0.1270,1.0947,0.2311,1.126
44.191000,0.1474,1.0945,0.2366,1.129
44.196000,0.1673,1.0884,0.2576,1.131
44.207000,0.1847,1.0782,0.2874,1.131
44.216000,0.1961,1.0664,0.3213,1.131
44.241000,0.1986,1.0547,0.3520,1.129
44.243000,0.1895,1.0420,0.3734,1.123
44.246000,0.1731,1.0282,0.3833,1.111
44.269000,0.1570,1.0144,0.3816,1.095
44.281000,0.1428,1.0020,0.3731,1.079
44.283000,0.1311,0.9910,0.3634,1.064
44.292000,0.1240,0.9794,0.3552,1.049
44.299000,0.1195,0.9665,0.3480,1.034
44.309000,0.1141,0.9539,0.3396,1.019
44.317000,0.1055,0.9418,0.3279,1.003
44.327000,0.0949,0.9297,0.3134,0.986
44.355000,0.0837,0.9191,0.3005,0.971
44.357000,0.0730,0.9115,0.2893,0.959
44.357000,0.0636,0.9066,0.2778,0.950
44.366000,0.0563,0.9050,0.2659,0.945
44.376000,0.0584,0.9050,0.2546,0.942
44.387000,0.0702,0.9052,0.2469,0.941
44.396000,0.0839,0.9042,0.2431,0.940
44.407000,0.0919,0.9020,0.2425,0.939
44.416000,0.0900,0.8992,0.2441,0.936
44.438000,0.0820,0.8970,0.2499,0.935
44.440000,0.0701,0.8978,0.2620,0.938
44.446000,0.0578,0.9022,0.2802,0.947
44.458000,0.0485,0.9111,0.3014,0.961
44.466000,0.0425,0.9257,0.3225,0.981
44.476000,0.0397,0.9423,0.3406,1.003
44.488000,0.0391,0.9599,0.3558,1.024
44.496000,0.0417,0.9747,0.3661,1.042
44.507000,0.0470,0.9858,0.3753,1.056
44.516000,0.0579,0.9957,0.3949,1.073
44.539000,0.0706,1.0039,0.4245,1.092
44.541000,0.0820,1.0108,0.4582,1.113
44.546000,0.0911,1.0172,0.4875,1.132
44.558000,0.0960,1.0225,0.5099,1.147
44.566000,0.1030,1.0256,0.5217,1.155
44.576000,0.1123,1.0262,0.5238,1.158
44.587000,0.1190,1.0243,0.5234,1.156
44.597000,0.1225,1.0151,0.5244,1.149
44.607000,0.1244,1.0017,0.5301,1.140
44.616000,0.1213,0.9874,0.5426,1.133
44.639000,0.1167,0.9734,0.5592,1.129
44.641000,0.1085,0.9598,0.5720,1.123
44.646000,0.0986,0.9473,0.5727,1.111
44.656000,0.0890,0.9368,0.5609,1.096
44.666000,0.0805,0.9280,0.5389,1.076
44.676000,0.0730,0.9186,0.5110,1.054
44.687000,0.0645,0.9071,0.4777,1.027
44.696000,0.0523,0.8959,0.4440,1.001
44.707000,0.0393,0.8867,0.4200,0.982
44.716000,0.0299,0.8785,0.4118,0.971
44.734000,0.0286,0.8697,0.4161,0.965
44.736000,0.0333,0.8589,0.4197,0.957
44.746000,0.0390,0.8468,0.4156,0.944
44.759000,0.0434,0.8356,0.4023,0.928
44.766000,0.0493,0.8251,0.3847,0.912
44.776000,0.0535,0.8144,0.3649,0.894
44.788000,0.0489,0.8039,0.3389,0.874
44.796000,0.0342,0.7953,0.3077,0.853
44.807000,0.0132,0.7901,0.2762,0.837
44.816000,-0.0087,0.7887,0.2540,0.829
44.836000,-0.0268,0.7912,0.2475,0.829
44.838000,-0.0358,0.7934,0.2560,0.834
44.846000,-0.0376,0.7952,0.2723,0.841
44.857000,-0.0375,0.7988,0.2840,0.849
44.866000,-0.0380,0.8058,0.2817,0.855
44.876000,-0.0413,0.8193,0.2637,0.862
44.887000,-0.0467,0.8397,0.2366,0.874
44.896000,-0.0535,0.8658,0.2102,0.893
44.907000,-0.0624,0.8950,0.1979,0.919
44.916000,-0.0749,0.9243,0.2009,0.949
44.950000,-0.0915,0.9507,0.2128,0.979
44.952000,-0.1058,0.9742,0.2216,1.005
44.953000,-0.1156,0.9951,0.2200,1.026
44.956000,-0.1189,1.0139,0.2157,1.043
44.966000,-0.1132,1.0328,0.2200,1.062
44.976000,-0.1013,1.0523,0.2343,1.083
44.987000,-0.0932,1.0703,0.2541,1.104
44.996000,-0.0944,1.0845,0.2719,1.122
45.007000,-0.0993,1.1157,0.2786,1.154
45.016000,-0.0993,1.0950,0.2693,1.132
45.036000,-0.1029,1.1022,0.2693,1.139
45.037000,-0.1020,1.1076,0.2519,1.140
45.046000,-0.0985,1.1101,0.2366,1.139
45.057000,-0.0960,1.1033,0.2267,1.130
45.066000,-0.0960,1.1033,0.2267,1.130
45.077000,-0.0983,1.0942,0.2333,1.123
45.087000,-0.1029,1.0818,0.2439,1.114
45.096000,-0.1066,1.0662,0.2559,1.102
45.107000,-0.1107,1.0484,0.2674,1.088
45.116000,-0.1152,1.0293,0.2764,1.072
45.140000,-0.1208,1.0094,0.2817,1.055
45.141000,-0.1272,0.9885,0.2834,1.036
45.151000,-0.1338,0.9460,0.2816,0.996
45.166000,-0.1338,0.9460,0.2816,0.996
45.173000,-0.1336,0.9251,0.2806,0.976
45.179000,-0.1347,0.9048,0.2792,0.956
45.190000,-0.1372,0.8857,0.2806,0.939
45.198000,-0.1374,0.8686,0.2862,0.925
45.208000,-0.1356,0.8534,0.2922,0.912
45.216000,-0.1327,0.8404,0.2943,0.900
45.233000,-0.1235,0.8299,0.2905,0.888
45.236000,-0.1088,0.8218,0.2806,0.875
45.246000,-0.0955,0.8172,0.2686,0.866
45.257000,-0.0888,0.8148,0.2607,0.860
45.266000,-0.0873,0.8112,0.2599,0.856
45.277000,-0.0914,0.8076,0.2631,0.854
45.287000,-0.1016,0.8061,0.2686,0.856
45.297000,-0.1158,0.8074,0.2764,0.861
45.307000,-0.1261,0.8120,0.2856,0.870
45.316000,-0.1313,0.8199,0.2943,0.881
45.345000,-0.1314,0.8313,0.3009,0.894
45.348000,-0.1247,0.8460,0.3022,0.907
45.349000,-0.1120,0.8625,0.2955,0.919
45.363000,-0.0956,0.8790,0.2796,0.927
45.371000,-0.0800,0.8939,0.2591,0.934
45.379000,-0.0700,0.9076,0.2431,0.942
45.392000,-0.0646,0.9191,0.2400,0.952
45.398000,-0.0616,0.9311,0.2524,0.967
45.408000,-0.0607,0.9445,0.2757,0.986
45.416000,-0.0639,0.9606,0.3004,1.009
45.437000,-0.0704,0.9737,0.3050,1.023
45.439000,-0.0754,0.9837,0.2863,1.027
45.446000,-0.0707,0.9959,0.2596,1.032
45.462000,-0.0514,1.0070,0.2461,1.038
45.469000,-0.0280,1.0169,0.2470,1.047
45.477000,-0.0107,1.0256,0.2573,1.057
45.487000,-0.0012,1.0317,0.2667,1.066
45.497000,0.0035,1.0378,0.2685,1.072
45.507000,0.0076,1.0423,0.2670,1.076
45.543000,0.0142,1.0456,0.2657,1.079
45.545000,0.0228,1.0462,0.2625,1.079
45.546000,0.0288,1.0436,0.2568,1.075
45.547000,0.0299,1.0377,0.2521,1.068
45.573000,0.0264,1.0285,0.2529,1.059
45.579000,0.0219,1.0156,0.2608,1.049
45.581000,0.0148,1.0001,0.2783,1.038
45.591000,0.0007,0.9853,0.3056,1.032
45.597000,-0.0180,0.9732,0.3426,1.032
45.607000,-0.0310,0.9637,0.3871,1.039
45.639000,-0.0347,0.9544,0.4311,1.048
45.642000,-0.0309,0.9445,0.4627,1.052
45.643000,-0.0230,0.9339,0.4693,1.045
45.647000,-0.0165,0.9225,0.4474,1.025
45.675000,-0.0140,0.9099,0.4052,0.996
45.679000,-0.0144,0.8962,0.3563,0.965
45.681000,-0.0184,0.8817,0.3139,0.936
45.693000,-0.0235,0.8679,0.2882,0.915
45.699000,-0.0268,0.8558,0.2808,0.901
45.708000,-0.0281,0.8449,0.2857,0.892
45.719000,-0.0307,0.8371,0.2918,0.887
45.726000,-0.0331,0.8341,0.2897,0.884
45.750000,-0.0342,0.8350,0.2780,0.881
45.754000,-0.0364,0.8387,0.2560,0.878
45.756000,-0.0398,0.8459,0.2300,0.878
45.768000,-0.0458,0.8554,0.2083,0.882
45.776000,-0.0568,0.8674,0.1986,0.892
45.787000,-0.0723,0.8828,0.2002,0.908
45.796000,-0.0899,0.9006,0.2070,0.928
45.806000,-0.1053,0.9198,0.2106,0.949
45.817000,-0.1141,0.9390,0.2095,0.969
45.826000,-0.1182,0.9585,0.2029,0.987
45.849000,-0.1179,0.9777,0.1909,1.003
45.850000,-0.1124,0.9962,0.1737,1.017
45.856000,-0.1053,1.0144,0.1577,1.032
45.868000,-0.0988,1.0315,0.1518,1.047
45.877000,-0.0949,1.0473,0.1598,1.064
45.888000,-0.0941,1.0640,0.1804,1.083
45.897000,-0.0955,1.0768,0.2058,1.100
45.907000,-0.0997,1.0845,0.2188,1.111
45.918000,-0.1042,1.0900,0.2086,1.115
45.926000,-0.1042,1.0949,0.1842,1.115
45.954000,-0.0978,1.1005,0.1600,1.116
45.960000,-0.0880,1.1055,0.1444,1.118
45.961000,-0.0829,1.1106,0.1416,1.123
45.974000,-0.0880,1.1135,0.1460,1.127
45.976000,-0.0956,1.1116,0.1465,1.125
45.987000,-0.1018,1.1068,0.1383,1.120
45.996000,-0.1051,1.1004,0.1312,1.113
46.006000,-0.1083,1.0903,0.1361,1.104
46.018000,-0.1118,1.0748,0.1562,1.092
46.026000,-0.1159,1.0571,0.1831,1.079
46.052000,-0.1233,1.0384,0.2110,1.067
46.053000,-0.1317,1.0191,0.2402,1.055
46.056000,-0.1371,1.0006,0.2717,1.046
46.072000,-0.1364,0.9835,0.3065,1.039
46.077000,-0.1318,0.9673,0.3406,1.034
46.087000,-0.1262,0.9501,0.3685,1.027
46.096000,-0.1225,0.9326,0.3823,1.015
46.106000,-0.1198,0.9138,0.3806,0.997
46.118000,-0.1181,0.8949,0.3699,0.975
46.126000,-0.1165,0.8753,0.3591,0.953
46.156000,-0.1162,0.8548,0.3531,0.932
46.157000,-0.1187,0.8355,0.3535,0.915
46.158000,-0.1248,0.8182,0.3584,0.902
46.186000,-0.1316,0.8039,0.3635,0.892
46.192000,-0.1333,0.7916,0.3646,0.882
46.194000,-0.1272,0.7830,0.3585,0.871
46.196000,-0.1149,0.7517,0.3436,0.834
46.209000,-0.1021,0.7792,0.3215,0.849
46.222000,-0.0708,0.7792,0.2945,0.836
46.228000,-0.0887,0.7923,0.2693,0.842
46.255000,-0.0884,0.8040,0.2509,0.847
46.264000,-0.0884,0.8040,0.2509,0.847
46.265000,-0.0906,0.8173,0.2438,0.858
46.266000,-0.0939,0.8321,0.2472,0.873
46.277000,-0.0971,0.8475,0.2575,0.891
46.287000,-0.0972,0.8634,0.2686,0.909
46.296000,-0.0927,0.8805,0.2763,0.927
46.306000,-0.0800,0.8971,0.2791,0.943
46.317000,-0.0613,0.9138,0.2740,0.956
46.327000,-0.0417,0.9313,0.2631,0.969
46.337000,-0.0275,0.9472,0.2519,0.980
46.346000,-0.0237,0.9623,0.2475,0.994
46.384000,-0.0309,0.9806,0.2542,1.014
46.389000,-0.0430,1.0020,0.2763,1.040
46.392000,-0.0551,1.0257,0.3072,1.072
46.393000,-0.0613,1.0478,0.3302,1.100
46.398000,-0.0606,1.0611,0.3254,1.112
46.417000,-0.0551,1.0693,0.2999,1.112
46.423000,-0.0463,1.0780,0.2751,1.114
46.427000,-0.0347,1.0856,0.2715,1.120
46.438000,-0.0225,1.0877,0.2875,1.125
46.447000,-0.0088,1.0864,0.3116,1.130
46.474000,0.0048,1.0829,0.3301,1.132
46.481000,0.0127,1.0757,0.3411,1.129
46.483000,0.0147,1.0509,0.3490,1.107
46.492000,0.0147,1.0509,0.3490,1.107
46.497000,0.0098,1.0381,0.3472,1.095
46.507000,0.0004,1.0256,0.3385,1.080
46.517000,-0.0183,1.0145,0.3269,1.066
46.527000,-0.0382,1.0013,0.3166,1.051
46.549000,-0.0557,0.9838,0.3105,1.033
46.554000,-0.0691,0.9657,0.3100,1.017
46.556000,-0.0772,0.9489,0.3138,1.002
46.567000,-0.0851,0.9335,0.3154,0.989
46.577000,-0.0898,0.9176,0.3174,0.975
46.587000,-0.0823,0.9004,0.3185,0.959
46.596000,-0.0690,0.8827,0.3144,0.940
46.607000,-0.0610,0.8664,0.3057,0.921
46.617000,-0.0622,0.8528,0.2929,0.904
46.627000,-0.0712,0.8411,0.2843,0.891
46.648000,-0.0870,0.8302,0.2880,0.883
46.650000,-0.1015,0.8211,0.3049,0.882
46.658000,-0.1066,0.8150,0.3272,0.885
46.673000,-0.0980,0.8101,0.3418,0.885
46.677000,-0.0810,0.8076,0.3429,0.881
46.687000,-0.0628,0.8093,0.3305,0.876
46.697000,-0.0493,0.8124,0.3054,0.869
46.707000,-0.0454,0.8168,0.2747,0.863
46.718000,-0.0491,0.8232,0.2563,0.864
46.727000,-0.0619,0.8300,0.2568,0.871
46.736000,-0.0783,0.8382,0.2701,0.884
46.746000,-0.0895,0.8504,0.2849,0.901
46.768000,-0.0934,0.8650,0.2951,0.919
46.770000,-0.0923,0.8821,0.2956,0.935
46.776000,-0.0928,0.9004,0.2840,0.949
46.793000,-0.0974,0.9174,0.2674,0.960
46.796000,-0.1033,0.9328,0.2532,0.972
46.806000,-0.1074,0.9462,0.2471,0.984
46.816000,-0.1038,0.9582,0.2504,0.996
46.826000,-0.0916,0.9701,0.2604,1.009
46.852000,-0.0755,0.9819,0.2739,1.022
46.854000,-0.0630,0.9957,0.2939,1.040
46.856000,-0.0572,1.0094,0.3192,1.060
46.866000,-0.0578,1.0202,0.3378,1.076
46.876000,-0.0641,1.0328,0.3439,1.090
46.886000,-0.0724,1.0440,0.3404,1.101
46.896000,-0.0795,1.0536,0.3342,1.108
46.906000,-0.0908,1.0610,0.3298,1.115
46.917000,-0.1070,1.0688,0.3313,1.124
46.926000,-0.1206,1.0759,0.3316,1.132
46.955000,-0.1253,1.0778,0.3246,1.133
46.957000,-0.1222,1.0748,0.3110,1.126
46.958000,-0.1170,1.0710,0.2968,1.118
46.975000,-0.1129,1.0657,0.2896,1.110
46.977000,-0.1126,1.0566,0.2922,1.102
46.986000,-0.1138,1.0436,0.3016,1.092
46.999000,-0.1181,1.0301,0.3108,1.082
47.006000,-0.1236,1.0156,0.3203,1.072
47.018000,-0.1300,0.9988,0.3327,1.061
47.026000,-0.1382,0.9808,0.3479,1.050
47.048000,-0.1444,0.9631,0.3644,1.040
47.053000,-0.1471,0.9461,0.3787,1.030
47.056000,-0.1461,0.9290,0.3914,1.019
47.066000,-0.1430,0.9124,0.4037,1.008
47.076000,-0.1415,0.8961,0.4158,0.998
47.086000,-0.1386,0.8796,0.4239,0.986
47.101000,-0.1303,0.8634,0.4256,0.971
47.106000,-0.1191,0.8477,0.4237,0.955
47.117000,-0.1090,0.8342,0.4179,0.939
47.126000,-0.1025,0.8207,0.4110,0.924
47.150000,-0.0983,0.8088,0.4092,0.912
47.152000,-0.0970,0.7997,0.4117,0.905
47.156000,-0.0969,0.7911,0.4136,0.898
47.167000,-0.0961,0.7817,0.4119,0.889
47.176000,-0.0969,0.7732,0.4033,0.877
47.186000,-0.0954,0.7683,0.3935,0.868
47.197000,-0.0912,0.7661,0.3855,0.863
47.206000,-0.0878,0.7674,0.3756,0.859
47.217000,-0.0865,0.7713,0.3636,0.857
47.226000,-0.0865,0.7793,0.3527,0.860
47.253000,-0.0867,0.7920,0.3469,0.869
47.255000,-0.0850,0.8083,0.3469,0.884
47.256000,-0.0832,0.8266,0.3483,0.901
47.268000,-0.0796,0.8465,0.3520,0.920
47.276000,-0.0730,0.8679,0.3580,0.942
47.286000,-0.0625,0.8876,0.3655,0.962
47.297000,-0.0512,0.9050,0.3707,0.979
47.306000,-0.0446,0.9209,0.3701,0.994
47.317000,-0.0415,0.9364,0.3672,1.007
47.326000,-0.0388,0.9512,0.3665,1.020
47.343000,-0.0359,0.9664,0.3689,1.035
47.347000,-0.0347,0.9838,0.3701,1.052
47.356000,-0.0358,1.0024,0.3662,1.068
47.367000,-0.0399,1.0207,0.3591,1.083
47.376000,-0.0446,1.0374,0.3552,1.097
47.386000,-0.0463,1.0374,0.3571,1.098
47.398000,-0.0463,1.0512,0.3638,1.113
47.406000,-0.0436,1.0608,0.3638,1.122
47.417000,-0.0371,1.0674,0.3728,1.131
47.427000,-0.0371,1.0674,0.3728,1.131
47.456000,-0.0327,1.0657,0.3738,1.130
47.458000,-0.0266,1.0613,0.3721,1.125
47.459000,-0.0224,1.0544,0.3705,1.118
47.466000,-0.0249,1.0458,0.3689,1.109
47.476000,-0.0338,1.0354,0.3641,1.098
47.487000,-0.0439,1.0233,0.3583,1.085
47.497000,-0.0600,0.9782,0.3442,1.039
47.507000,-0.0600,0.9962,0.3442,1.056
47.517000,-0.0652,0.9844,0.3374,1.043
47.526000,-0.0684,0.9745,0.3336,1.032
47.550000,-0.0699,0.9595,0.3445,1.022
47.552000,-0.0699,0.9595,0.3445,1.022
47.562000,-0.0740,0.9457,0.3606,1.015
47.573000,-0.0740,0.9457,0.3606,1.015
47.577000,-0.0779,0.9379,0.3628,1.009
47.587000,-0.0820,0.9293,0.3595,1.000
47.599000,-0.0867,0.9209,0.3507,0.989
47.607000,-0.0920,0.9118,0.3334,0.975
47.617000,-0.0950,0.9020,0.3120,0.959
47.626000,-0.0944,0.8932,0.2951,0.945
47.650000,-0.0880,0.8860,0.2888,0.936
47.655000,-0.0746,0.8805,0.2878,0.929
47.656000,-0.0588,0.8762,0.2886,0.924
47.668000,-0.0463,0.8738,0.2844,0.920
47.676000,-0.0396,0.8727,0.2759,0.916
47.687000,-0.0374,0.8733,0.2651,0.913
47.698000,-0.0386,0.8739,0.2546,0.911
47.706000,-0.0463,0.8729,0.2448,0.908
47.717000,-0.0581,0.8730,0.2325,0.905
47.727000,-0.0674,0.8753,0.2196,0.905
47.755000,-0.0697,0.8795,0.2150,0.908
47.756000,-0.0690,0.8826,0.2260,0.914
47.757000,-0.0705,0.8834,0.2511,0.921
47.770000,-0.0779,0.8837,0.2832,0.931
47.776000,-0.0900,0.8848,0.3134,0.943
47.787000,-0.1004,0.8885,0.3348,0.955
47.797000,-0.1040,0.8951,0.3440,0.965
47.807000,-0.0988,0.9050,0.3408,0.972
47.817000,-0.0845,0.9187,0.3286,0.979
47.827000,-0.0661,0.9343,0.3139,0.988
47.837000,-0.0514,0.9518,0.3027,1.000
47.868000,-0.0470,0.9701,0.2938,1.015
47.869000,-0.0555,0.9864,0.2813,1.027
47.870000,-0.0724,0.9999,0.2592,1.036
47.876000,-0.0855,1.0120,0.2360,1.043
47.889000,-0.0855,1.0230,0.2268,1.051
47.898000,-0.0767,1.0340,0.2362,1.063
47.907000,-0.0710,1.0442,0.2587,1.078
47.916000,-0.0746,1.0548,0.2889,1.096
47.926000,-0.0834,1.0644,0.3213,1.115
47.937000,-0.0873,1.0724,0.3483,1.131
47.961000,-0.0843,1.0769,0.3630,1.140
47.962000,-0.0803,1.0774,0.3643,1.140
47.966000,-0.0784,1.0754,0.3551,1.135
47.976000,-0.0792,1.0707,0.3402,1.126
47.986000,-0.0812,1.0635,0.3254,1.115
47.998000,-0.0834,1.0550,0.3137,1.104
48.007000,-0.0816,1.0453,0.3128,1.094
48.016000,-0.0746,1.0341,0.3238,1.086
48.026000,-0.0667,1.0221,0.3440,1.080
48.037000,-0.0618,1.0100,0.3652,1.076
48.074000,-0.0619,0.9973,0.3804,1.069
48.076000,-0.0644,0.9833,0.3855,1.058
48.076000,-0.0658,0.9678,0.3793,1.042
48.077000,-0.0665,0.9518,0.3650,1.022
48.087000,-0.0654,0.9368,0.3486,1.002
48.099000,-0.0622,0.9231,0.3369,0.985
48.106000,-0.0567,0.9119,0.3319,0.972
48.116000,-0.0500,0.9036,0.3338,0.965
48.127000,-0.0415,0.8972,0.3408,0.961
48.137000,-0.0299,0.8912,0.3478,0.957
48.160000,-0.0166,0.8844,0.3511,0.952
48.162000,-0.0038,0.8780,0.3490,0.945
48.166000,0.0051,0.8741,0.3412,0.938
48.176000,0.0117,0.8716,0.3286,0.932
48.187000,0.0167,0.8696,0.3138,0.925
48.199000,0.0194,0.8694,0.2998,0.920
48.207000,0.0191,0.8717,0.2913,0.919
48.216000,0.0180,0.8747,0.2906,0.922
48.226000,0.0142,0.8780,0.2965,0.927
48.236000,0.0094,0.8811,0.3065,0.933
48.273000,0.0101,0.8840,0.3144,0.938
48.274000,0.0155,0.8870,0.3153,0.941
48.275000,0.0221,0.8914,0.3121,0.945
48.276000,0.0246,0.8966,0.3067,0.948
48.287000,0.0210,0.9037,0.3001,0.952
48.297000,0.0134,0.9131,0.2960,0.960
48.306000,0.0048,0.9241,0.2971,0.971
48.316000,0.0005,0.9353,0.2990,0.982
48.326000,0.0038,0.9467,0.2987,0.993
48.336000,0.0160,0.9571,0.2963,1.002
48.369000,0.0310,0.9654,0.2928,1.009
48.371000,0.0419,0.9722,0.2862,1.014
48.372000,0.0487,0.9776,0.2758,1.017
48.382000,0.0503,0.9797,0.2625,1.015
48.386000,0.0439,0.9800,0.2489,1.012
48.397000,0.0320,0.9805,0.2406,1.010
48.406000,0.0198,0.9825,0.2453,1.013
48.416000,0.0088,0.9854,0.2618,1.020
48.426000,0.0048,0.9888,0.2867,1.030
48.436000,0.0090,0.9913,0.3136,1.040
48.465000,0.0227,0.9927,0.3415,1.050
48.467000,0.0430,0.9944,0.3706,1.062
48.468000,0.0627,0.9957,0.3999,1.075
48.479000,0.0803,0.9954,0.4285,1.087
48.487000,0.0901,0.9915,0.4527,1.094
48.498000,0.0936,0.9879,0.4697,1.098
48.507000,0.0993,0.9858,0.4815,1.102
48.517000,0.1129,0.9833,0.4868,1.103
48.533000,0.1297,0.9808,0.4860,1.102
48.539000,0.1441,0.9784,0.4792,1.099
48.593000,0.1512,0.9765,0.4682,1.093
48.596000,0.1560,0.9738,0.4575,1.087
48.598000,0.1626,0.9705,0.4487,1.081
48.599000,0.1684,0.9664,0.4391,1.075
48.600000,0.1714,0.9664,0.4270,1.070
48.601000,0.1714,0.9618,0.4270,1.066
48.609000,0.1757,0.9527,0.4004,1.048
48.631000,0.1757,0.9527,0.4004,1.048
48.640000,0.1738,0.9496,0.3892,1.041
48.644000,0.1694,0.9453,0.3897,1.036
48.649000,0.1694,0.9453,0.3897,1.036
48.659000,0.1634,0.9411,0.3943,1.033
48.698000,0.1576,0.9363,0.3996,1.030
48.701000,0.1557,0.9311,0.4005,1.025
48.702000,0.1592,0.9259,0.3943,1.019
48.703000,0.1620,0.9224,0.3836,1.012
48.708000,0.1606,0.9213,0.3727,1.007
48.733000,0.1533,0.9214,0.3661,1.003
48.739000,0.1413,0.9225,0.3651,1.002
48.740000,0.1275,0.9236,0.3645,1.001
48.748000,0.1170,0.9245,0.3619,1.000
48.756000,0.1103,0.9241,0.3556,0.996
48.777000,0.1057,0.9227,0.3452,0.991
48.779000,0.1008,0.9221,0.3315,0.985
48.787000,0.0926,0.9224,0.3171,0.980
48.797000,0.0811,0.9229,0.3062,0.976
48.806000,0.0683,0.9214,0.2996,0.971
48.817000,0.0552,0.9188,0.2972,0.967
48.828000,0.0421,0.9157,0.2933,0.962
48.837000,0.0300,0.9115,0.2857,0.956
48.847000,0.0161,0.9071,0.2724,0.947
48.856000,-0.0009,0.9048,0.2579,0.941
48.873000,-0.0187,0.9047,0.2456,0.938
48.891000,-0.0413,0.9066,0.2249,0.935
48.892000,-0.0413,0.9066,0.2249,0.935
48.897000,-0.0473,0.9081,0.2136,0.934
48.906000,-0.0547,0.9089,0.2036,0.933
48.916000,-0.0646,0.9099,0.1969,0.933
48.930000,-0.0755,0.9120,0.1961,0.936
48.936000,-0.0829,0.9168,0.2034,0.943
48.947000,-0.0870,0.9241,0.2162,0.953
48.956000,-0.0882,0.9323,0.2295,0.964
48.986000,-0.0897,0.9406,0.2406,0.975
48.988000,-0.1025,0.9541,0.2435,0.990
48.989000,-0.1025,0.9541,0.2435,0.990
48.996000,-0.1132,0.9582,0.2356,0.993
49.006000,-0.1270,0.9615,0.2246,0.996
49.016000,-0.1444,0.9642,0.2134,0.998
49.026000,-0.1633,0.9661,0.2033,1.001
49.037000,-0.1826,0.9675,0.1956,1.004
49.059000,-0.1996,0.9687,0.1917,1.007
49.061000,-0.2103,0.9710,0.1912,1.012
49.066000,-0.2187,0.9743,0.1882,1.016
49.077000,-0.2235,0.9804,0.1801,1.022
49.087000,-0.2233,0.9877,0.1684,1.027
49.096000,-0.2244,0.9944,0.1560,1.031
49.106000,-0.2312,0.9997,0.1406,1.036
49.116000,-0.2449,1.0017,0.1206,1.038
49.126000,-0.2637,1.0008,0.1024,1.040
49.136000,-0.2862,0.9982,0.0914,1.042
49.155000,-0.3101,0.9964,0.0882,1.047
49.161000,-0.3310,0.9965,0.0903,1.054
49.166000,-0.3436,0.9982,0.0956,1.060
49.176000,-0.3503,1.0008,0.1015,1.065
49.186000,-0.3528,1.0039,0.1065,1.069
49.196000,-0.3555,1.0062,0.1113,1.073
49.206000,-0.3596,1.0061,0.1160,1.075
49.216000,-0.3627,1.0030,0.1224,1.074
49.227000,-0.3623,0.9977,0.1297,1.069
49.236000,-0.3580,0.9919,0.1386,1.064
49.246000,-0.3520,0.9861,0.1478,1.057
49.256000,-0.3461,0.9792,0.1544,1.050
49.283000,-0.3380,0.9717,0.1582,1.041
49.285000,-0.3236,0.9639,0.1577,1.029
49.296000,-0.3027,0.9567,0.1548,1.015
49.298000,-0.2791,0.9505,0.1504,1.002
49.317000,-0.2549,0.9435,0.1466,0.988
49.322000,-0.2373,0.9342,0.1434,0.975
49.333000,-0.2263,0.9241,0.1383,0.961
49.340000,-0.2189,0.9136,0.1312,0.949
49.349000,-0.2140,0.9028,0.1231,0.936
49.357000,-0.2113,0.8928,0.1175,0.925
49.396000,-0.2106,0.8851,0.1131,0.917
49.399000,-0.2102,0.8790,0.1076,0.910
49.401000,-0.2067,0.8756,0.1024,0.905
49.402000,-0.2017,0.8745,0.0963,0.903
49.407000,-0.1940,0.8772,0.0899,0.903
49.422000,-0.1881,0.8830,0.0798,0.906
49.430000,-0.1848,0.8892,0.0716,0.911
49.438000,-0.1864,0.8961,0.0696,0.918
49.447000,-0.1936,0.9047,0.0774,0.928
49.456000,-0.2066,0.9146,0.0963,0.943
49.475000,-0.2215,0.9257,0.1252,0.960
49.477000,-0.2333,0.9374,0.1561,0.979
49.486000,-0.2338,0.9495,0.1831,0.995
49.497000,-0.2222,0.9623,0.2017,1.008
49.506000,-0.2020,0.9775,0.2113,1.020
49.516000,-0.1786,0.9944,0.2127,1.032
49.527000,-0.1533,1.0107,0.2114,1.044
49.537000,-0.1301,1.0245,0.2114,1.054
49.546000,-0.1114,1.0356,0.2150,1.064
49.556000,-0.0993,1.0447,0.2244,1.073
49.580000,-0.0939,1.0525,0.2386,1.083
49.582000,-0.0928,1.0589,0.2560,1.093
49.586000,-0.0958,1.0659,0.2707,1.104
49.608000,-0.1003,1.0706,0.2723,1.109
49.619000,-0.1021,1.0735,0.2576,1.109
49.620000,-0.1027,1.0760,0.2348,1.106
49.635000,-0.0985,1.0778,0.2221,1.105
49.637000,-0.0884,1.0779,0.2213,1.104
49.647000,-0.0795,1.0769,0.2227,1.103
49.656000,-0.0705,1.0759,0.2172,1.100
49.678000,-0.0632,1.0729,0.2108,1.095
49.679000,-0.0563,1.0677,0.2156,1.091
49.686000,-0.0539,1.0618,0.2362,1.089
49.704000,-0.0588,1.0549,0.2669,1.090
49.707000,-0.0701,1.0448,0.2982,1.089
49.717000,-0.0869,1.0317,0.3263,1.086
